. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.19e-05,0.156965971,1.061314821,1.213335991,1.949208021,2.077081919,0.581279993,0.709127903,0.398155928,0.556897879,2.149016857,2.044949055,2.160732031,1.749398947,1.877101898,1.612876892,1.753386974,0.213249922,0.349136829,0.184906006,0.183124065,0.480034828,0.551562071,0.136522055,0.199809074,0.095741034,0.104067802,0.192170858,0.20776105,0.152230024,0.504208088,0.540050983,0.123714924,0.199980021,0.083650112
2.1e-05,0.11957407,0.799801111,0.919916153,1.703950167,1.911854029,0.479779959,0.607588053,0.343789101,0.503695011,2.031955004,1.933346987,2.049770117,1.487988949,1.631700039,1.118127108,1.25583601,0.138137102,0.255872965,0.205651999,0.135990858,0.320021152,0.318325997,0.369861841,0.215961218,0.22939682,0.098608017,0.136298895,0.247822046,0.103893042,0.3123281,0.335919857,0.375864029,0.28015399,0.137916088
2.5e-05,0.155176878,1.051290989,1.147166014,1.529284,1.650729895,0.563086033,0.67515707,0.435282946,0.581575871,1.71518898,1.635488033,1.745043039,1.395231009,1.507179022,1.313118935,1.429288864,0.267299891,0.381969929,0.167983055,0.127803087,0.488204956,0.261827946,0.082112074,0.134052991,0.106204033,0.079700947,0.226793051,0.199605942,0.093581199,0.472008944,0.28212285,0.077890158,0.143550873,0.094313144
2.1e-05,0.135690928,0.671906948,0.775836945,1.287785053,1.423780918,0.40791297,0.511543036,0.295848846,0.446881056,1.487916946,1.391895056,1.511486053,1.160881996,1.291589022,0.975935936,1.111646891,0.151723862,0.263699055,0.144124984,0.112064124,0.263993978,0.304028988,0.18494606,0.126903057,0.104110003,0.09602189,0.128008127,0.183182001,0.06466198,0.264293909,0.335809946,0.179942131,0.132191896,0.087705135
2.19e-05,0.119851112,0.88795805,0.991495132,1.435397148,1.585403919,0.4432621,0.572796106,0.288038015,0.437474966,1.643885136,1.559979916,1.684335947,1.268748045,1.41585207,1.169094086,1.285753965,0.155324936,0.296690941,0.132713079,0.155224085,0.44469595,0.281136036,0.099653959,0.166649103,0.124582768,0.08390522,0.176839829,0.140784025,0.13532114,0.418699026,0.294258833,0.130098105,0.169551849,0.098932028
2e-05,0.13609004,1.352108002,1.447890043,1.821905136,1.934201002,1.127697945,1.216025114,1.007971048,1.159894943,2.017564058,1.93990612,2.039819002,1.679900169,1.817476988,1.584133148,1.71746707,0.175917149,0.264085054,0.832053899,0.119726897,0.224410057,0.232025146,0.095767021,0.142004967,0.118000984,0.077657938,0.127995014,0.895809889,0.056130171,0.231864929,0.269577027,0.100009918,0.116724014,0.105618
2.1e-05,0.165213823,0.837241888,0.956882954,1.365072012,1.500682831,0.464807987,0.596962929,0.315593004,0.445066929,1.549160957,1.478269815,1.564816952,1.229176998,1.348860025,1.149375916,1.252911806,0.149228811,0.285145998,0.166364193,0.149214983,0.372433901,0.312134028,0.079801082,0.135895014,0.113197803,0.070891142,0.119932175,0.159920931,0.151896,0.359920025,0.296028852,0.095948219,0.151822806,0.064134121
1.88e-05,0.120048046,0.880106926,1.000208855,1.594683886,1.727988005,0.448045969,0.560066938,0.312151909,0.452530861,2.168083906,1.744312048,1.888146877,1.460461855,1.583992958,1.263944864,1.368006945,0.160128832,0.288038969,0.152023077,0.13589406,0.432060957,0.383837938,0.196516991,0.134222031,0.149628162,0.423771858,0.167990923,0.164491892,0.107536077,0.440141917,0.36779809,0.215986013,0.143995047,0.160158872
2.22e-05,0.116440058,0.68425107,0.788287163,1.292176008,1.460078001,0.453886986,0.548094988,0.304367065,0.447893143,1.548249006,1.478835106,1.563971043,1.044384956,1.164261103,0.932358027,1.064269066,0.13362813,0.252350092,0.170738935,0.149519921,0.230364084,0.248106957,0.112026929,0.247791052,0.186659098,0.0694139,0.135910034,0.195543051,0.100201845,0.240192175,0.275981903,0.099992037,0.295816898,0.103893042
1.79e-05,0.1601789,1.128217936,1.256214857,1.960186005,2.109238863,0.545372009,0.688236952,0.385529995,0.528087854,2.192198992,2.088003874,2.22449398,1.656186819,1.825346947,1.411144972,1.536098957,0.236459017,0.379808903,0.149070978,0.159842014,0.582845927,0.282927036,0.245041847,0.303999186,0.127817869,0.104195118,0.219630003,0.148278951,0.160149098,0.567977905,0.2798841,0.28924799,0.283891916,0.115255117
2.22e-05,0.119986057,0.752079964,0.89597702,1.479871988,1.615931988,0.499385118,0.625010014,0.364997149,0.503962994,1.739284039,1.638968945,1.745038033,1.343927145,1.456681967,1.123491049,1.316660166,0.192155123,0.336037159,0.172842026,0.134387969,0.252694846,0.371411085,0.220436096,0.135944843,0.159096957,0.100315094,0.216051102,0.167925835,0.12104702,0.270967006,0.420683146,0.140021801,0.159250021,0.129106045
3.91e-05,0.115712166,0.675921202,0.827533007,1.459799051,1.595145226,0.467636108,0.558236122,0.339505196,0.481791019,1.72857523,1.579748154,1.707668066,1.267787218,1.411673069,1.01961112,1.131462097,0.165609121,0.315747023,0.173896075,0.128130912,0.208285094,0.343689918,0.248176098,0.192011833,0.119949103,0.148827076,0.200034857,0.166043996,0.076445103,0.269296885,0.30392909,0.280210972,0.183472157,0.11252284
2e-05,0.143882036,1.119858027,1.264672041,2.263936043,2.407896042,0.871124983,0.995452166,0.391580105,0.543869019,2.455878019,2.352010965,2.47411108,2.055931091,2.18382597,1.959899187,2.095851183,0.247980118,0.405834198,0.143599987,0.479544878,0.248733044,0.84004116,0.096031904,0.208004952,0.088074922,0.103867054,0.261952162,0.138034821,0.451583147,0.269219875,0.831179142,0.087974787,0.224070072,0.066215038
1.91e-05,0.136368036,0.79259491,0.936367989,1.552313089,1.696201086,0.520321131,0.640366077,0.380846977,0.530571938,1.808670044,1.664546013,1.813542128,1.384165049,1.520119905,1.184298038,1.336362123,0.216269016,0.360407114,0.164577961,0.139474154,0.272273779,0.391703128,0.199867011,0.16814804,0.112232924,0.144124031,0.224039078,0.170164824,0.109794139,0.296001912,0.399994134,0.183757782,0.176081181,0.117341042
2e-05,0.103762865,0.959988832,1.120116949,1.695982933,1.858355999,0.68016696,0.800149918,0.423849821,0.568128824,1.920107841,1.823983908,1.943867922,1.5201509,1.671792984,1.280069828,1.424065828,0.248164892,0.391919851,0.175684929,0.256317139,0.279821872,0.320080996,0.240081072,0.175832033,0.128000975,0.096123933,0.288156986,0.176208973,0.232021094,0.319967031,0.303948879,0.247727156,0.186563015,0.085511923
3.29e-05,0.088655949,1.816555977,1.912446976,2.320466995,2.461452007,1.312548876,1.448662996,1.130863905,1.240635872,2.536459923,2.440540075,2.512389898,2.161534071,2.294465065,2.072697878,2.168082952,1.000688076,1.112650871,0.130175829,0.181684971,0.504007101,0.256141901,0.088836193,0.158932924,0.12007308,0.095919848,1.023994922,0.127985001,0.208027124,0.46378398,0.255635976,0.126382113,0.166986942,0.050937891
2.12e-05,0.118275166,0.85473299,0.950622082,1.446843147,1.596835136,0.550883055,0.638774157,0.400044203,0.499643087,1.702695131,1.582695007,1.713182211,1.286648035,1.414834023,1.158751011,1.254523039,0.230807066,0.350805998,0.169237137,0.150838852,0.303849935,0.304018021,0.127897024,0.160195112,0.13585186,0.120000124,0.232530832,0.148837089,0.13913107,0.311847925,0.303900957,0.160310984,0.182001113,0.116347075
1.29e-05,0.000808001,1.128917933,1.225287914,1.560894966,1.697020054,0.004646063,0.11349988,0.002484083,0.003954887,1.784872055,1.672852039,1.793205976,1.41683507,1.575882912,1.345140934,1.464828968,0.001756907,0.003220081,0.000727176,0.00216198,1.12427187,0.216223001,0.071694136,0.144059896,0.111957073,0.112020016,0.00241208,0.000734806,0.109544993,1.111788034,0.239541054,0.111053944,0.121137142,0.096185922
2.1e-05,0.098424196,0.985035181,1.032709122,1.568858147,1.680574179,0.446732998,0.561024189,0.288582087,0.40892601,1.816867113,1.664696217,1.792916059,1.408833981,1.520922184,1.288875103,1.429038048,0.136657,0.265200138,0.151925087,0.158150911,0.538302183,0.303839922,0.119958878,0.160024166,0.09583807,0.152170896,0.166775942,0.143725872,0.152098179,0.471684933,0.396328926,0.091884136,0.159651995,0.11234188
2.79e-05,0.10383606,1.032269001,1.134569883,1.549807072,1.665642977,0.688097954,0.816237926,0.488151073,0.651488066,1.784799099,1.649339914,1.782079935,1.391994953,1.528302908,1.288239956,1.424146891,0.248109102,0.391789913,0.240041971,0.199946881,0.344171047,0.255970955,0.103754997,0.157812119,0.099532842,0.135459185,0.287953853,0.259698153,0.16474986,0.318331957,0.289577008,0.104156017,0.137340069,0.116436958
2.1e-05,0.114810944,0.776136875,0.880049944,1.37907505,1.511449099,0.481409073,0.596927881,0.344158888,0.463945866,1.679965019,1.496087074,1.608037949,1.228040934,1.361496925,1.088154078,1.208045959,0.159854889,0.240223885,0.184303999,0.137250185,0.294727802,0.312017203,0.139886856,0.151034116,0.117012024,0.183877945,0.125412941,0.223721981,0.132982015,0.283122063,0.327996015,0.153450966,0.149952174,0.09658885
2e-05,0.089213848,0.729266882,0.841371059,1.297509909,1.40939188,0.46625185,0.537127018,0.300245047,0.433264971,1.569480896,1.429916859,1.537391901,1.14542985,1.265352964,0.985312939,1.112890005,0.153323889,0.281385899,0.146921158,0.166006803,0.263015032,0.256046057,0.160116911,0.152080059,0.13240695,0.139564037,0.192172051,0.151879072,0.103862047,0.304244041,0.271518946,0.152462959,0.144038916,0.128000021
4.01e-05,0.098800182,0.749778986,0.89330101,1.709832191,1.863656998,0.481115103,0.517488003,0.287436008,0.42952013,1.989603996,1.838154078,1.965673208,1.309651136,1.527433157,1.038073063,1.237683058,0.133767128,0.261498213,0.15366888,0.193679095,0.268663883,0.288294077,0.271578073,0.400181055,0.128321887,0.151449918,0.162698031,0.168021917,0.087967873,0.375813007,0.344382048,0.289750099,0.336223841,0.10201621
2.1e-05,0.103785038,0.76413393,0.903713942,1.455817938,1.59404707,0.503694057,0.592231035,0.328007936,0.481794119,1.664286137,1.543630123,1.695251942,1.263921022,1.399838924,1.047936916,1.199841022,0.16008091,0.288039923,0.167927026,0.175686121,0.260439873,0.283802986,0.215984106,0.191896916,0.087812185,0.120656014,0.184254885,0.193754196,0.110436916,0.311482907,0.29612708,0.199997902,0.194208146,0.101204872
2.22e-05,0.152350187,0.768456221,0.912182093,1.312912226,1.456172228,0.513141155,0.616173029,0.313848019,0.472097158,1.528069019,1.416210175,1.552128077,1.160395145,1.296323061,1.040413141,1.178710222,0.214358091,0.360254049,0.099489928,0.199293136,0.255315066,0.27195692,0.119982004,0.152517081,0.103297949,0.111858844,0.207903862,0.111843109,0.144075871,0.296009064,0.266528129,0.117612839,0.159849167,0.095955849
2e-05,0.105782032,0.832422972,0.960195065,1.408287048,1.536334038,0.510735035,0.632375956,0.320388079,0.496482134,1.624273062,1.504143,1.656495094,1.259231091,1.392326117,1.120460987,1.240369081,0.176470995,0.328133106,0.143917084,0.190346956,0.321687937,0.288038015,0.138770104,0.149055957,0.095855952,0.120130062,0.222351074,0.168349028,0.135893822,0.327819109,0.280174016,0.151957036,0.144007921,0.120161056
2.29e-05,0.132507086,0.822443008,0.934323072,1.534368992,1.695388079,0.531993866,0.630347013,0.399302959,0.548309088,1.734191895,1.59862709,1.750242949,1.350560904,1.510473967,1.126612902,1.280070066,0.198625088,0.358313084,0.200677871,0.132690907,0.290449142,0.304169894,0.223948002,0.183808088,0.064258098,0.135564805,0.225805998,0.189996004,0.082037925,0.303976059,0.345746994,0.230403901,0.184914112,0.05485487
1.69e-05,0.129371881,0.639146805,0.742900848,1.071133852,1.233994007,0.390812874,0.478904009,0.268945932,0.402601004,1.236187935,1.14299202,1.254556894,0.918918848,1.05474782,0.854833841,0.974427938,0.127067804,0.255014896,0.141878128,0.121866942,0.248333931,0.215687036,0.064085007,0.152215004,0.071858168,0.093195915,0.125643015,0.147586108,0.076303005,0.263996839,0.23152709,0.080319882,0.179246187,0.020562887
2.1e-05,0.095910072,0.607805967,0.679717064,1.048864126,1.207701921,0.367947102,0.479840994,0.247938156,0.383957148,1.215727091,1.135797977,1.231665134,0.887948036,1.031852007,0.81597805,0.951699972,0.11819005,0.207718134,0.129748106,0.120008946,0.239858865,0.208172083,0.071969986,0.16091609,0.086933851,0.079929114,0.111808062,0.176239014,0.095883846,0.19987607,0.271982908,0.080152035,0.175849914,0.023963213
3.6e-05,0.115324974,0.568727016,0.704617977,1.130334854,1.288454056,0.33671093,0.464637995,0.23227787,0.360620022,1.424582005,1.312600851,1.445711851,0.960708857,1.112767935,0.814504862,0.979568958,0.096694946,0.224447966,0.135582924,0.10443306,0.232016086,0.245777846,0.146203995,0.169625997,0.182265997,0.111981154,0.109122992,0.136172056,0.104017973,0.239979982,0.274950981,0.133198977,0.175686121,0.157257795
