. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.1e-05,0.118022919,0.519893885,0.575911999,0.932398081,1.049176931,0.31201005,0.399998903,0.234658957,0.35007596,1.115659952,1.023981094,1.095542908,0.815986872,0.919813871,0.671813965,0.847975016,0.152589083,0.223876953,0.082069874,0.077351093,0.207883835,0.15192008,0.144172907,0.116411209,0.091583013,0.091678858,0.105854034,0.126199007,0.049922943,0.175913096,0.272063017,0.071838855,0.12936306,0.046365977
2.1e-05,0.103862047,0.576662064,0.692586184,1.000079155,1.110128164,0.327785015,0.415693045,0.239775181,0.359867096,1.151797056,1.107704163,1.174055099,0.891679049,1.00791502,0.792170048,0.90904808,0.135785103,0.216019154,0.103990078,0.088009834,0.248877049,0.215507984,0.099509001,0.108400106,0.107625008,0.044092893,0.112157107,0.143847942,0.055825949,0.276893139,0.216461896,0.09886694,0.102213144,0.063926935
1.72e-05,0.048312187,0.583898067,0.664319992,0.979964018,1.064222097,0.360230207,0.456142187,0.264412165,0.416113138,1.120372057,1.04996109,1.129211187,0.872518063,0.968131065,0.76850605,0.874795198,0.136202097,0.231441021,0.128210068,0.095818042,0.22366786,0.184607983,0.104012013,0.107445955,0.069997072,0.070410967,0.183128834,0.184672117,0.040029049,0.208177805,0.210475206,0.093335867,0.096091032,0.06498909
2.1e-05,0.098006964,0.544137955,0.613523006,0.863914013,0.960114002,0.336154938,0.415920019,0.247954845,0.364691019,0.992172956,0.928181887,1.013329029,0.763301849,0.84808588,0.680135965,0.784266949,0.168181896,0.231796026,0.079772949,0.088200093,0.207983017,0.13599801,0.083165884,0.100612164,0.064267874,0.063991069,0.133789062,0.132894993,0.051229,0.197602987,0.170743943,0.063818931,0.112028122,0.053215027
1.81e-05,0.096292019,0.55211091,0.628314972,0.911582947,1.012031078,0.329492092,0.440261126,0.229759932,0.368490934,1.048243999,0.984380007,1.061253071,0.776511908,0.896447897,0.696428061,0.816060066,0.160557985,0.23290801,0.069201947,0.09973216,0.222618818,0.144317151,0.080083847,0.135071039,0.07279706,0.063863992,0.136615991,0.135582924,0.071770192,0.188053846,0.187745094,0.080387831,0.115583181,0.049221993
1.81e-05,0.051099062,0.610989094,0.666831017,0.970782042,1.066842079,0.398602962,0.466398954,0.282226086,0.414947987,1.090939045,1.01335001,1.113953114,0.842945099,0.98022294,0.770828009,0.897377968,0.182428122,0.265692949,0.099797964,0.116376876,0.212386132,0.159838915,0.07211709,0.127836943,0.042567968,0.077589035,0.214593887,0.149255038,0.051450967,0.200432063,0.230546951,0.082844972,0.086619139,0.047111035
2.12e-05,0.071867228,0.527901173,0.5837152,0.853444099,0.920651197,0.304806232,0.391559124,0.237894058,0.338584185,0.959547997,0.895938158,0.969078064,0.727771997,0.807768106,0.679949045,0.753196001,0.143806219,0.207915068,0.094087839,0.066912174,0.223094941,0.152047872,0.047822952,0.125672102,0.042494059,0.063609839,0.13604784,0.130669117,0.052974939,0.192156076,0.169480801,0.054572105,0.112883091,0.048426867
3.1e-05,0.038146019,0.581739187,0.630097151,0.933969021,1.013958216,0.365316153,0.481292009,0.237792015,0.348435163,1.085759163,0.998217106,1.070138216,0.814820051,0.89789319,0.72600913,0.817473173,0.150044203,0.215544224,0.087747812,0.127524138,0.216423034,0.144269943,0.088810921,0.11914897,0.064248085,0.087542057,0.177398205,0.132890939,0.132856846,0.148805142,0.187376022,0.080420017,0.116065026,0.05618
2.1e-05,0.087871075,0.553442001,0.619810104,0.920058966,1.023505926,0.31999588,0.415739059,0.225169897,0.337558985,1.03553009,0.99999404,1.051790953,0.792161942,0.88579607,0.704005003,0.802412033,0.136049032,0.220812082,0.089120865,0.094825983,0.233446121,0.150563002,0.088156939,0.127897024,0.079935074,0.03553605,0.132941007,0.116746903,0.078180074,0.204071045,0.182601929,0.083384037,0.137709856,0.028285027
2.1e-05,0.080050945,0.536108971,0.599867105,0.872584105,0.95974493,0.312130928,0.392277956,0.223598003,0.322577953,1.01590395,0.935971022,1.038253069,0.759974957,0.848011017,0.696084976,0.789195061,0.128235102,0.199875116,0.095362901,0.088532925,0.223978043,0.159976005,0.063889981,0.112609148,0.063386917,0.079932928,0.119824171,0.122702837,0.069700003,0.207589149,0.189327956,0.058815956,0.111733913,0.078508139
2.19e-05,0.093645096,0.624134064,0.680246115,0.924124956,1.023996115,0.384160995,0.480225086,0.272350073,0.410061121,1.041372061,0.984174967,1.057617903,0.840167046,0.926716089,0.784296989,0.872278929,0.176450014,0.242970943,0.095900059,0.111810922,0.239973069,0.160162925,0.055870057,0.08395791,0.060050011,0.057197094,0.149325847,0.167090178,0.070163965,0.200021029,0.192032814,0.05443716,0.097280026,0.033621788
2.1e-05,0.119880915,0.679769039,0.745879889,1.029059887,1.119757891,0.455653906,0.546301842,0.375613928,0.496187925,1.096112013,0.999948025,1.129416943,0.896126032,1.011672974,0.861972809,0.962244034,0.247786999,0.319525003,0.127826929,0.080039978,0.224115133,0.18220377,0.034153223,0.132933855,-0.029111862,0.096163988,0.199644088,0.176662922,0.050113917,0.199578047,0.216364145,0.04942894,0.108084917,0.009659052
2.1e-05,0.081001997,0.545109034,0.608999968,0.969122171,1.064666986,0.320497036,0.408561945,0.233817101,0.344513178,1.161205053,0.980728149,1.081449032,0.817141056,0.931724072,0.713053942,0.801174164,0.136914015,0.225027084,0.096903086,0.086679935,0.224611998,0.167944908,0.104087114,0.151981115,0.011605978,0.180476904,0.144025087,0.119486094,0.064048767,0.200438023,0.192174196,0.130549908,0.132942914,0.016782046
2e-05,0.088046074,0.564413071,0.607867002,0.808146,0.912038088,0.34416008,0.431508064,0.255599022,0.364816904,0.964248896,0.847220898,0.968792915,0.751976967,0.864614964,0.712296009,0.83010602,0.128120899,0.191551924,0.127478123,0.088561058,0.220252991,0.147882938,0.039680958,0.056169033,0.039074898,0.117027998,0.10350585,0.17326498,0.06669116,0.176358938,0.222239018,0.034508944,0.047423124,0.056754827
2e-05,0.055755138,0.54401803,0.607765913,0.86402297,0.967872143,0.319488049,0.407508135,0.240853071,0.373899937,0.991827011,0.888960123,1.021733046,0.783787966,0.893470049,0.71199894,0.805187941,0.143842936,0.200045109,0.097010135,0.078634978,0.224529981,0.16798091,0.071789026,0.080235004,0.024937153,0.102866888,0.144289971,0.173854828,0.033608198,0.200257778,0.197422028,0.088282108,0.074402094,0.053860903
2.19e-05,0.080254793,0.512157917,0.584096909,0.808954,0.908451796,0.288379908,0.368252993,0.225679874,0.312415838,0.991593838,0.892007828,0.973888874,0.784446955,0.880245924,0.688457966,0.813410997,0.127939939,0.192101955,0.097739935,0.062700034,0.223778009,0.176300049,0.095988989,0.024507045,0.083053828,0.09958601,0.111847162,0.120313883,0.055837155,0.215843916,0.229314088,0.066834927,0.028205872,0.065437078
2e-05,0.07676816,0.535529137,0.624897003,0.791831017,0.911877155,0.296007156,0.399896145,0.216027975,0.311856985,0.97598815,0.863955975,0.991387129,0.775778055,0.879956007,0.687839985,0.823851109,0.127820015,0.191718102,0.08820796,0.079979181,0.239521981,0.152310848,0.08793807,0.016052962,0.072124958,0.112032175,0.114949942,0.120138883,0.08803916,0.225000858,0.198954106,0.056104898,0.031921148,0.079509974
2.12e-05,0.111894131,0.527701139,0.604499102,0.783951044,0.895975113,0.337793112,0.415701151,0.239988089,0.341482162,0.927795172,0.823988199,0.936673164,0.753109217,0.836790085,0.687569141,0.803839207,0.159767151,0.223888159,0.080220938,0.097805023,0.189908027,0.159868002,0.065540076,0.030841827,0.040037155,0.103806973,0.111994028,0.117594003,0.074218989,0.188797951,0.199340105,0.032950878,0.059185028,0.040698051
2.1e-05,0.087936878,0.514086008,0.57990098,0.759974957,0.871615887,0.295826912,0.395834923,0.230549097,0.327775955,0.896152973,0.795574903,0.913351059,0.719990015,0.815819025,0.663743019,0.7796731,0.127908945,0.207720041,0.102640152,0.065277815,0.218259096,0.149657011,0.056246996,0.039984942,0.035599946,0.10057807,0.119783163,0.120055914,0.068058968,0.184066057,0.19977212,0.036145925,0.055796862,0.041735172
1.79e-05,0.063993931,0.519924879,0.653144836,0.736179829,0.864089012,0.280143976,0.391669989,0.232143879,0.33591795,0.885806799,0.755832911,0.891238928,0.68054986,0.768597841,0.684213877,0.752288818,0.120395899,0.203378916,0.11174798,0.048000097,0.239780903,0.164288998,-0.003664017,0.055629969,0.019653082,0.129973888,0.139384985,0.132539034,0.055752039,0.261474847,0.099143982,0.016309023,0.095491171,0.027149916
2.1e-05,0.072087049,0.520131826,0.577800989,0.744560957,0.859949827,0.311847925,0.392072916,0.215795994,0.327988863,0.928247929,0.815948009,0.912096977,0.728009939,0.83235383,0.663986921,0.767921925,0.111994028,0.17869401,0.103801966,0.096051931,0.208283901,0.143855095,0.064023018,0.016551018,0.071387052,0.11229992,0.106606961,0.149294853,0.064084053,0.185728073,0.190120936,0.064431905,0.027595997,0.05214715
2.1e-05,0.088632822,0.517243862,0.583915949,0.749290943,0.855875969,0.319885969,0.399493933,0.24068594,0.343784809,0.895782948,0.799417973,0.916177988,0.711964846,0.81722784,0.679960012,0.782964945,0.152040958,0.235215902,0.088644982,0.079200029,0.197357893,0.16271615,0.032004834,0.037326097,0.05012703,0.096364975,0.14658308,0.108568907,0.055709124,0.184422016,0.199048996,0.034262895,0.038648129,0.060302019
2.1e-05,0.08780694,0.544013977,0.599787951,0.807765007,0.895776987,0.341330051,0.408226013,0.241709948,0.345839977,0.945021152,0.82428503,0.919935942,0.752021074,0.840363026,0.687762022,0.791799068,0.129515171,0.199933052,0.112194777,0.099620103,0.202683926,0.143748045,0.064259052,0.055743933,0.016520023,0.120736122,0.112126112,0.145906925,0.062386036,0.191561938,0.192011117,0.048563958,0.055413961,0.024158955
2.19e-05,0.079473019,0.567546844,0.631644964,0.879809856,0.983745813,0.319773912,0.423182011,0.249289036,0.347779989,1.119706869,0.911705971,1.063611984,0.871893883,0.963482857,0.727698803,0.875862837,0.143615961,0.207489014,0.105673075,0.070484876,0.247772932,0.160151959,0.14419508,0.007915973,0.031896115,0.208000898,0.128015995,0.140290975,0.075402022,0.208462953,0.244217873,0.08762002,0.020262956,0.079866171
2e-05,0.087949038,0.535897017,0.583764076,0.792016983,0.887713909,0.320154905,0.399945021,0.231507063,0.331649065,0.951421022,0.862967014,0.9467659,0.759865999,0.847683907,0.687798977,0.813427925,0.132021904,0.199913025,0.099485159,0.088647842,0.215742112,0.15190196,0.072067022,0.032150984,0.070950031,0.088454008,0.111963987,0.13173604,0.068295956,0.183819055,0.229663849,0.034255982,0.040030002,0.059051991
1.6e-05,0.057804108,0.610603094,0.664255142,0.944126129,1.048058033,0.377475977,0.465424061,0.256348133,0.360072136,1.13619113,0.959686995,1.088183165,0.824006081,0.920267105,0.751960039,0.842746973,0.144138098,0.22411108,0.112210035,0.121127844,0.233127117,0.141356945,0.072046042,0.120120048,0.015560866,0.176504135,0.166306972,0.135961056,0.105351925,0.198831081,0.178491831,0.077520132,0.127790928,0.040125132
1.5e-05,0.068856001,0.544123888,0.597028017,0.877204895,0.972784996,0.316577911,0.39804101,0.221054077,0.332361937,1.029077053,0.948805094,1.045042992,0.773063898,0.881409883,0.700856924,0.793040037,0.124923944,0.196980953,0.096130133,0.095523834,0.227545977,0.156733036,0.072206974,0.104140997,0.071600199,0.080271959,0.128124952,0.135380984,0.065679073,0.198987007,0.19601202,0.088369846,0.091375113,0.072257996
2.22e-05,0.096722126,0.543999195,0.600081205,0.864127159,0.952271223,0.320233107,0.407915115,0.238865137,0.338686228,0.970880032,0.927885056,1.003477097,0.752152205,0.832032204,0.704032183,0.787705183,0.152250051,0.215915203,0.086615086,0.08136797,0.223766088,0.160032988,0.048120022,0.111974954,0.063757897,0.042994976,0.119193077,0.122771025,0.069228887,0.19216609,0.187623978,0.044327021,0.120239019,0.051205874
2e-05,0.087946177,0.564051151,0.615912199,0.808582067,0.907546043,0.352020979,0.447547197,0.259644985,0.375998974,0.990885019,0.871999025,0.975849152,0.783954144,0.891174078,0.708692074,0.824257135,0.160065174,0.239930153,0.099579811,0.092375994,0.212030172,0.144640923,0.07526207,0.024627923,0.063416958,0.118885994,0.151983976,0.136068821,0.071548223,0.168365002,0.208344936,0.066916943,0.016371965,0.068303109
2e-05,0.087772846,0.527827978,0.590344906,0.864076853,0.955281019,0.311791897,0.383910894,0.22400403,0.323657036,1.007755995,0.935991049,1.02382803,0.79340291,0.888664961,0.689806938,0.788970947,0.120018959,0.175984859,0.103985071,0.087787867,0.216036081,0.16197896,0.103595972,0.070673943,0.071914196,0.071764946,0.088212013,0.147672177,0.060253858,0.206434012,0.198626041,0.099694014,0.066616058,0.068547011
2.12e-05,0.097851992,0.601475,0.682384014,0.969634056,1.050015211,0.346199989,0.441453218,0.250436068,0.382511139,1.081674099,1.034056187,1.098443031,0.849891186,0.946785212,0.762063026,0.865054131,0.16209507,0.233816147,0.088340998,0.095763921,0.255275011,0.160588026,0.08782816,0.11974287,0.064422131,0.047617912,0.135964155,0.148694992,0.058942079,0.240930796,0.182670117,0.081731081,0.103229999,0.04842782
2e-05,0.063900948,0.841210127,0.904039145,1.047966957,1.175941944,0.599964142,0.679868937,0.526015997,0.642322063,1.273729086,1.090984106,1.257143021,1.096781969,1.143690109,0.98397398,1.071527958,0.383934975,0.48013401,0.142081022,0.073948145,0.241245985,0.142763853,0.112807989,-0.048815012,0.043017149,0.18274498,0.416233062,0.162188053,0.037546874,0.224170208,0.167488813,0.072162151,0.032251835,0.081201077
2.29e-05,0.085829973,0.49445796,0.56533289,0.782481909,0.886495829,0.283184052,0.382181883,0.214444876,0.326359034,0.899164915,0.830468893,0.914760828,0.710438013,0.799712896,0.646249056,0.766060829,0.109863043,0.182371855,0.104581833,0.068739176,0.211273908,0.151791096,0.064188957,0.072043896,0.047986984,0.068696022,0.096541882,0.143987179,0.055822849,0.183151007,0.200727939,0.033652067,0.086782933,0.028264999
2.69e-05,0.072154045,0.519925117,0.586329937,0.82437706,0.929620028,0.29608202,0.423825026,0.231753111,0.321692944,0.960391998,0.863201141,0.98704195,0.75246501,0.888121128,0.664428949,0.784338951,0.12045002,0.215592146,0.111303091,0.064328909,0.223843097,0.144503832,0.088036061,0.07191205,0.038824081,0.097190857,0.143438101,0.106100798,0.102132082,0.162504911,0.198009014,0.103782177,0.0414989,0.057421922
1.98e-05,0.119919777,0.535597801,0.584039927,0.808188915,0.912057877,0.312174797,0.407752991,0.247974873,0.367513895,0.943969965,0.840909004,0.956832886,0.776169777,0.863815784,0.688154936,0.824235916,0.144286871,0.223918915,0.103688002,0.064199924,0.223423004,0.152557135,0.088014841,0.032019138,0.032720089,0.103060961,0.103999138,0.14359498,0.040239096,0.176286936,0.240195989,0.039579868,0.048242093,0.044775009
2.1e-05,0.099932909,0.551126957,0.61589098,0.823934078,0.934346914,0.335808992,0.415898085,0.218103886,0.312078953,1.000566006,0.880099058,0.975855112,0.801952124,0.904145002,0.712178946,0.828630924,0.136318922,0.20805192,0.081784964,0.117705106,0.215317965,0.161051989,0.089773178,0.021981954,0.05616498,0.120466948,0.108119011,0.104027033,0.103819132,0.199992895,0.212739944,0.075514078,0.030201912,0.041508198
2e-05,0.092514038,0.49596405,0.559737921,0.824772835,0.927724838,0.309169054,0.383726835,0.226908922,0.335896015,0.940497875,0.874549866,0.959941864,0.724926949,0.807694912,0.647984982,0.751889944,0.119997025,0.20887804,0.106911897,0.082260132,0.186794996,0.152020932,0.076941967,0.099845886,0.049777031,0.065948009,0.116364002,0.127017975,0.04783082,0.176011086,0.192152023,0.055804968,0.120029926,0.032217026
1.81e-05,0.111929178,0.583821058,0.647902012,1.032009125,1.135675192,0.376106024,0.463717222,0.254026175,0.387690067,1.111972094,1.068819046,1.141379118,0.835837126,0.969138145,0.813142061,0.903889179,0.154778004,0.223875999,0.099248171,0.122079849,0.207715034,0.229321003,0.022695065,0.196171999,0.036809921,0.043153048,0.111946821,0.163814068,0.076027155,0.18418479,0.255987167,0.065248966,0.166537047,0.005703926
2.1e-05,0.103907108,0.56002593,0.615870953,0.923834085,1.016654015,0.333950043,0.434390068,0.239644051,0.351865053,0.999944925,0.916927099,1.032435894,0.792073011,0.895842075,0.711819887,0.815583944,0.143994093,0.215948105,0.095649958,0.094305992,0.226075887,0.151793957,0.080253124,0.131761074,-0.006906986,0.083017826,0.112040997,0.135916948,0.082525015,0.181480885,0.199712991,0.080258131,0.12081194,0.015781879
2.19e-05,0.071752787,0.551867962,0.623728991,0.870153904,0.984143972,0.29598093,0.403839827,0.239412785,0.383459806,0.989330769,0.903673887,1.003582954,0.783859968,0.887639999,0.730779886,0.839898825,0.120043993,0.207715988,0.119368792,0.056568145,0.255887032,0.178911924,0.053080082,0.086293936,0.033519983,0.085656882,0.135963201,0.175743818,0.020380021,0.219889164,0.216169834,0.047741174,0.096503973,0.019438982
2.38e-05,0.09600997,0.496069908,0.571916819,0.759904861,0.870674849,0.288101912,0.399758816,0.208023787,0.335967779,0.912056923,0.807991982,0.937415838,0.728018999,0.834587812,0.664052963,0.775831938,0.120214939,0.213148832,0.087808848,0.080078125,0.207967996,0.167983055,0.063966036,0.031885862,0.048087121,0.104064941,0.117138862,0.122818947,0.063791037,0.172158003,0.203915119,0.058755874,0.036087037,0.066740989
2e-05,0.096070051,0.543771982,0.615735054,0.767845154,0.880867958,0.348151922,0.407803059,0.271784067,0.365901947,0.935912132,0.832091093,0.947632074,0.783687115,0.848008156,0.711827993,0.799777031,0.143868923,0.223797083,0.127915144,0.076367855,0.19562006,0.168056011,0.071859122,-0.015841961,0.064245939,0.103821039,0.127727032,0.142104864,0.041901112,0.207931995,0.184041977,0.048231125,0.032859802,0.066764116
2.1e-05,0.10368681,0.511920929,0.584719896,0.734027863,0.833014965,0.283139944,0.384302855,0.247870922,0.367666006,0.895905018,0.783670902,0.897046804,0.736540794,0.815698862,0.671830893,0.75985384,0.117370844,0.203135014,0.130500078,0.035269022,0.228780985,0.159909964,0.064709901,-0.002512931,0.049643039,0.112234116,0.099448204,0.164530992,0.016636849,0.200417041,0.175133944,0.055845022,0.017316103,0.064031839
1.72e-05,0.083840132,0.546665192,0.62641716,0.765202045,0.8665061,0.314716101,0.386786222,0.250340223,0.354377031,0.915482044,0.799209118,0.931246996,0.746524096,0.832465172,0.714603186,0.815686226,0.130656004,0.210455179,0.119684219,0.064375878,0.231949091,0.167937994,0.03192091,0.018677949,0.034007073,0.116272926,0.126615047,0.143921852,0.032409191,0.239630938,0.189269066,0.016778946,0.034040928,0.064740896
1.6e-05,0.07063508,0.530861139,0.60672307,0.790673018,0.91623807,0.278711081,0.3797822,0.214995146,0.326630116,0.913966179,0.813384056,0.929517031,0.730576992,0.817838192,0.697867155,0.815333128,0.118592024,0.198065996,0.096403122,0.063715935,0.252150058,0.167006016,0.032709837,0.060096026,0.022711038,0.100582123,0.127430916,0.12856412,0.053152084,0.22694087,0.208610058,0.002505064,0.098399878,0.013278961
1.91e-05,0.086321115,0.542278051,0.630337,0.798905134,0.902140141,0.318237066,0.414283991,0.232870102,0.342429161,0.913578033,0.815926075,0.934401989,0.734623194,0.830829144,0.710368156,0.817636013,0.134763002,0.214466095,0.0981071,0.085366964,0.224040985,0.168090105,0.024255038,0.06428194,0.017020941,0.097651958,0.12814498,0.127963066,0.07185483,0.216053009,0.187299013,0.013193131,0.071310997,0.032261848
1.79e-05,0.072824955,0.544844866,0.630282879,0.780273914,0.888735056,0.321260929,0.41477108,0.216675043,0.323049068,0.936760902,0.864419937,0.952750921,0.745007038,0.840641975,0.712954044,0.800946951,0.120872021,0.184720039,0.095803022,0.104585886,0.223583937,0.168109178,0.032052994,0.035266876,0.084146023,0.072340965,0.111895084,0.138329029,0.091722012,0.215511799,0.170664072,0.039695024,0.048093081,0.064015865
1.81e-05,0.080034018,0.536528111,0.623703957,0.807986021,0.928107977,0.32250309,0.416525126,0.240376949,0.338308096,1.019160032,0.886290073,1.001992941,0.820647001,0.904191017,0.720266104,0.847870111,0.13616395,0.216130018,0.104212999,0.082126141,0.214025021,0.183737993,0.100380897,-0.01266098,0.078304052,0.132869959,0.136096,0.122178078,0.07821703,0.207178831,0.224166154,0.056320906,0.02391696,0.073884964
1.91e-05,0.073899984,0.535973072,0.608000994,0.790366173,0.871438026,0.312195063,0.372689009,0.208492041,0.327986002,0.944259167,0.840188026,0.946413994,0.788737059,0.856147051,0.712080956,0.805941105,0.11195612,0.191952944,0.096535921,0.103703022,0.223778009,0.176107884,0.076656103,0.001629114,0.049821853,0.104071141,0.11805296,0.136033058,0.044703007,0.235311985,0.197940111,0.050205946,0.015290975,0.074975968
2.19e-05,0.100322962,0.559540987,0.633132935,0.802054882,0.899612904,0.319448948,0.415409088,0.267915964,0.343425035,0.967447042,0.855591059,0.981942892,0.798946857,0.879462004,0.727639914,0.832365036,0.135344028,0.215952873,0.132571936,0.051532984,0.240092039,0.168098927,0.071306943,0.003108025,0.053536177,0.111855983,0.115629911,0.127472162,0.071984053,0.217723847,0.199232101,0.047096968,0.0201509,0.082329988
1.81e-05,0.056051016,0.52809906,0.607964039,0.827491999,0.912620068,0.328068018,0.424018145,0.248255968,0.35218215,0.96036005,0.842303038,0.952057123,0.743923187,0.859832048,0.693546057,0.808063984,0.152228117,0.260516167,0.096027851,0.07981205,0.200031042,0.165446997,0.05037713,0.083568812,0.014811039,0.118057012,0.204465151,0.091665983,0.071835995,0.183945894,0.200099945,0.051768064,0.05278802,0.039437055
1.98e-05,0.081141949,0.616320848,0.698104858,0.839614868,0.943872929,0.349667788,0.42375493,0.263960838,0.35371089,0.991819859,0.881551981,1.015094995,0.807808876,0.915713787,0.759622812,0.886113882,0.151942015,0.239614964,0.112018823,0.08570695,0.26665306,0.143301964,0.048186064,0.031805992,0.041937113,0.110267878,0.158473015,0.114095926,0.07004404,0.274349928,0.188009024,0.029599905,0.028159142,0.071222066
2.1e-05,0.095890999,0.520020008,0.592474937,0.711889982,0.832128048,0.312119007,0.41031003,0.22800684,0.359307051,0.843132973,0.728485823,0.859114885,0.663995028,0.759821892,0.640125036,0.747398853,0.129215002,0.192287922,0.098791838,0.084112167,0.207901001,0.120105028,0.023869992,0.047894954,0.016595841,0.11464715,0.096396923,0.167019129,0.051002979,0.182164907,0.154923916,0.012423039,0.072306156,0.026986837
2.6e-05,0.08801198,0.463971853,0.528103828,0.695909977,0.800062895,0.272188902,0.351859808,0.227279902,0.326596975,0.875911951,0.744128942,0.878918886,0.66413784,0.777040958,0.608528852,0.713213921,0.129118919,0.200090885,0.098160983,0.044909,0.191782951,0.144556999,0.055608988,0.031772137,0.048218965,0.131783009,0.112078905,0.12650609,0.025262833,0.17624402,0.185110093,0.063827037,0.023021937,0.078855991
2.1e-05,0.089854002,0.506054878,0.575505972,0.739462852,0.839396954,0.290488958,0.367491007,0.207916021,0.342021942,0.887493849,0.756032944,0.906021833,0.706925869,0.791741848,0.65585494,0.77183795,0.111790895,0.192203045,0.096125126,0.082572937,0.21556592,0.149800062,0.051070929,0.032536983,0.016570092,0.131460905,0.102349043,0.149818897,0.025469065,0.208014965,0.196331978,0.019903898,0.047655106,0.066624879
2e-05,0.073749065,0.537904024,0.617958069,0.753896952,0.865854025,0.315253019,0.398634911,0.225759983,0.330742121,0.93076396,0.796549082,0.913995981,0.729779959,0.825753927,0.698049068,0.785849094,0.121886015,0.201807022,0.103873968,0.089493036,0.222651005,0.160145044,0.031730891,0.024116993,0.04265213,0.134214878,0.128057957,0.128935099,0.06789279,0.219323158,0.167891025,0.039904833,0.040100098,0.048141956
1.91e-05,0.076726198,0.500766039,0.583003998,0.821094036,0.940854073,0.295668125,0.383134127,0.196889162,0.33270216,0.96483016,0.867460012,0.968106031,0.772745132,0.865214109,0.717382193,0.84699297,0.116621971,0.199359179,0.080267191,0.098778963,0.205097914,0.216616154,0.055362939,0.048348904,0.046365976,0.097370148,0.122632981,0.133342981,0.050431967,0.199869871,0.263988972,0.018221139,0.075639964,0.027251958
1.6e-05,0.099222898,0.544037819,0.615803003,0.75187397,0.880692005,0.311896801,0.391850948,0.235121012,0.362770796,0.89923501,0.795599937,0.919942856,0.695960999,0.81298089,0.712946892,0.783843994,0.136186838,0.215929031,0.098934174,0.076775789,0.232141018,0.168909073,-0.016985893,0.055912971,0.043725967,0.103635073,0.116706133,0.146841765,0.029080152,0.223952055,0.168040991,0.029136896,0.067711115,0.039250851
1.79e-05,0.069999933,0.549963951,0.648614883,0.799684048,0.916383028,0.318109989,0.414242983,0.222142935,0.334682941,0.950173855,0.83166194,0.952349901,0.750283957,0.849608898,0.726234913,0.822201967,0.11796999,0.158030033,0.104172945,0.095967054,0.231853962,0.176270962,0.024049044,0.049400091,0.031977892,0.118511915,0.0880301,0.176652908,0.079560042,0.2343719,0.173587084,0.027406931,0.06677413,0.035966873
2e-05,0.079824924,0.553530931,0.631887913,0.768973112,0.887808084,0.311889887,0.407825947,0.237226009,0.359807968,0.935043097,0.786081076,0.919836044,0.727830887,0.818034887,0.7041049,0.802987099,0.127908945,0.2158041,0.109317064,0.074663878,0.241641044,0.150573969,0.023725987,0.041142225,0.017107964,0.148962021,0.135979176,0.144003868,0.048017979,0.224061966,0.171099186,0.015047788,0.069773197,0.03202796
2.79e-05,0.079859972,0.5597229,0.631700993,0.776678085,0.880237103,0.327810049,0.408423901,0.227648973,0.331382036,0.976598978,0.860038042,0.968095064,0.791990042,0.863558054,0.695811987,0.8095119,0.111793995,0.194310904,0.115854978,0.100161076,0.231912851,0.136089087,0.096178055,-0.015311957,0.083359957,0.116560936,0.114450932,0.137071132,0.077041865,0.223277092,0.177810907,0.054046154,0.016679049,0.087857961
2e-05,0.071934938,0.60798502,0.671835899,0.880170107,0.961404085,0.344121933,0.430359125,0.229906082,0.365027905,1.044972897,0.927978039,1.048254013,0.856055975,0.946845055,0.776250124,0.883219004,0.152035952,0.233525991,0.07787013,0.114215851,0.263863087,0.168265104,0.079805851,0.024114132,0.047807932,0.116994858,0.161591053,0.131501914,0.06533122,0.241476774,0.211383105,0.063626051,0.01455903,0.086849928
1.88e-05,0.088358879,0.59228301,0.663918018,0.820318937,0.919955969,0.372448921,0.455878973,0.27252388,0.388436794,0.98424387,0.870756865,1.004701853,0.823799849,0.887822866,0.74394989,0.847888947,0.18972683,0.256237984,0.08279705,0.099925041,0.219834089,0.15166688,0.079849959,-0.003480912,0.050437928,0.113487005,0.167879105,0.13219881,0.067442179,0.208039045,0.183970929,0.039933919,0.032133103,0.084745884
4.51e-05,0.055619001,0.544363976,0.628077984,0.776695013,0.910186052,0.295570135,0.383606195,0.228491068,0.319601059,0.926896095,0.799775124,0.944215059,0.735929012,0.827811003,0.687968016,0.80986619,0.111807108,0.183740139,0.11668396,0.067079067,0.248793841,0.14360404,0.047960996,0.040766001,0.023080111,0.127120971,0.128121138,0.13586092,0.064005136,0.244471789,0.181788206,0.017944813,0.082375049,0.034029007
2.1e-05,0.078922987,0.519211054,0.591228008,0.764346123,0.855000019,0.29508996,0.375077963,0.21619606,0.326956034,0.931986094,0.81505394,0.919009924,0.743026018,0.831067085,0.687258959,0.783033133,0.127094984,0.218720913,0.089101076,0.0788939,0.224121094,0.168047905,0.055767059,0.021320105,0.050707817,0.116932154,0.139797926,0.108235121,0.048121929,0.216150045,0.191805125,0.048033952,0.023932934,0.064009905
