. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.10E-05,0.104066849,0.856282949,0.945184946,1.504391909,1.64802599,0.528110981,0.656177044,0.312165022,0.432277918,1.759714842,1.560096025,1.659980059,1.328043938,1.526854038,1.160160065,1.311871052,0.16789794,0.240051031,0.144267082,0.215945959,0.328171968,0.303877115,0.167883873,0.176347971,0.055704117,0.199618816,0.135984182,0.192226887,0.223899126,0.289007902,0.366686106,0.214982986,0.121171951,0.011954069
2.10E-05,0.143784046,0.95983696,1.055449963,1.879961014,2.031768084,0.695850134,0.823724985,0.400007963,0.555103064,2.175774097,1.991605997,2.095760107,1.727831125,1.901834965,1.271914959,1.399897099,0.231902122,0.311865091,0.168105841,0.295842171,0.263986826,0.312077999,0.455916166,0.152129889,0.111644983,0.1841681,0.168081045,0.243237972,0.268621922,0.231724977,0.344447136,0.501937866,0.129933119,0.063992023
2.10E-05,0.165767908,0.903743029,1.007774115,1.762311935,1.911677122,0.599575043,0.74792695,0.367901087,0.495877981,2.11183691,1.880850077,2.007766008,1.661878109,1.839667082,1.327728033,1.481369972,0.233308077,0.263759136,0.13459301,0.231673956,0.304167986,0.423985004,0.334150076,0.100433826,0.118538141,0.230986834,0.097991228,0.232118845,0.252048969,0.259847164,0.473595858,0.35829711,0.07201004,0.096088886
2.12E-05,0.151770115,1.128941059,1.255932093,1.751810074,1.887921095,0.623887062,0.751776218,0.423895121,0.527940989,2.055967093,1.848013163,1.959634066,1.593182087,1.79280901,1.447884083,1.595705032,0.215855122,0.319779158,0.208039999,0.199991941,0.505053997,0.318943024,0.145298004,0.158627987,0.096203089,0.20795393,0.168009043,0.208161831,0.22383523,0.504155874,0.33977294,0.197103977,0.095112085,0.071712971
2.00E-05,0.152086973,1.008150101,1.095870018,1.592120171,1.736120939,0.70548296,0.841046095,0.463996172,0.588614941,1.935976982,1.720133066,1.807860136,1.479966164,1.65290308,1.25425601,1.353309155,0.306467056,0.375962019,0.157529116,0.241486788,0.302667141,0.246105909,0.225710154,0.112154007,0.128012896,0.215843916,0.223875046,0.212652922,0.252431154,0.254823923,0.257439137,0.299593925,0.083217859,0.071739197
2.00E-05,0.107509136,1.035576105,1.147408962,1.635559082,1.771270037,0.563619137,0.698155165,0.33947897,0.483525038,1.899369001,1.699555159,1.779597998,1.480509996,1.675529957,1.329550982,1.462867022,0.163607121,0.235517025,0.175871849,0.224140167,0.471956968,0.293974876,0.150959015,0.155049086,0.063996077,0.199813843,0.128007889,0.248008013,0.214630127,0.449253798,0.315458059,0.212662935,0.09574008,0.008327961
2.00E-05,0.119997978,1.151918888,1.268588066,1.696079969,1.855988979,0.808115005,0.986353874,0.471203089,0.604058981,1.983908892,1.76817894,1.900405884,1.559762001,1.760010958,1.40791893,1.534631968,0.311970949,0.383857012,0.15923214,0.336911917,0.343803883,0.256000042,0.151843071,0.136317968,0.07209897,0.215729952,0.263859034,0.220201969,0.382294893,0.282234192,0.266043901,0.22537899,0.095978022,0.044416904
2.12E-05,0.163649082,0.887840033,0.978314161,1.447957039,1.551878214,0.575789213,0.703719139,0.391710997,0.487735033,1.687958002,1.503785133,1.626293182,1.279669046,1.476091146,1.127994061,1.247713089,0.262656212,0.319739103,0.129054785,0.184078217,0.312050819,0.240154028,0.151674986,0.168287992,0.055828094,0.184172869,0.156090021,0.16799593,0.215984106,0.274595022,0.269398928,0.228378057,0.075787067,0.074414968
2.10E-05,0.151825905,1.389034986,1.487993002,2.248032808,2.436950922,0.724143982,0.856707811,0.442873001,0.559923887,2.543856859,2.336196899,2.463769913,2.111867905,2.304016829,1.937054873,2.079868793,0.255929947,0.343834877,0.186943054,0.281270981,0.664891005,0.548019886,0.174813032,0.136164904,0.088164091,0.20765996,0.192008972,0.21608901,0.296783924,0.631285191,0.591875792,0.224148035,0.132934093,0.026818991
2.10E-05,0.130484104,0.815786123,0.911866903,1.415776014,1.54449296,0.551973104,0.663712978,0.367849112,0.479845047,1.73576498,1.527931929,1.643795967,1.263782978,1.496248007,1.06388998,1.183829069,0.191941977,0.255710125,0.175907135,0.184123993,0.263813019,0.248103857,0.199892998,0.151993036,0.112155914,0.207833052,0.125226021,0.224134922,0.183867931,0.248153925,0.271962166,0.312418938,0.048244953,0.099303007
